noCompte,Date,Operation
5000916185,17/06/2021,105.62
5000916185,06/07/2021,17.13
5000916185,08/07/2021,79.08
5000916185,29/06/2021,130.53
5000916185,28/06/2021,130.53
5000913543,26/06/2021,103.2
5000913543,02/07/2021,169.74
5000913543,15/06/2021,149.91
5000913543,27/06/2021,182.06
5000913543,23/06/2021,26.34
5000913543,14/07/2021,144.51
5000913543,03/06/2021,194.12
5000913543,28/06/2021,160.33
5000913543,22/07/2021,128.74
5000913543,15/06/2021,152.56
5000913543,09/06/2021,163.48
5000913543,01/07/2021,105.36
5000913543,04/07/2021,56.12
5000913543,15/06/2021,40.69
5000913543,22/06/2021,139.39
5000913543,11/07/2021,156.48
5000913543,02/06/2021,209.6
5000910662,04/07/2021,142.38
5000910662,23/06/2021,99.69
5000910662,30/07/2021,207.78
5000910662,19/06/2021,122.28
5000910662,19/06/2021,143.07
5000910662,30/06/2021,28.74
5000910662,29/07/2021,74.6
5000910662,17/07/2021,107.4
5000910662,20/06/2021,115.7
5000910662,29/07/2021,102.38
5000910662,22/07/2021,206.79
5000910662,24/07/2021,124.81
5000910662,22/06/2021,149.96
5000910662,10/06/2021,56.03
5000910662,30/07/2021,216.32
5000910662,28/07/2021,138.23
5000910662,30/07/2021,81.11
5000910662,20/06/2021,175.78
5000910662,05/07/2021,220.16
5000910662,19/06/2021,158.09
5000910662,02/07/2021,28.93
5000910662,27/07/2021,54.98
5000910115,05/06/2021,31.63
5000910115,15/07/2021,113.42
5000910115,21/07/2021,79.2
5000910115,05/07/2021,168.32
5000910115,06/06/2021,19.09
5000910115,10/07/2021,82.69
5000910115,15/07/2021,156.87
5000910115,30/07/2021,62.14
5000910115,29/07/2021,1.03
5000910115,09/06/2021,188.79
5000910115,30/06/2021,186.75
5000910115,09/07/2021,77.05
5000910115,26/07/2021,110.83
5000907254,15/06/2021,73.38
5000907254,18/07/2021,209.86
5000907254,17/07/2021,173.17
5000907254,22/07/2021,36.79
5000907254,11/06/2021,112.94
5000907254,25/07/2021,229.88
5000907254,26/07/2021,205.2
5000907254,01/07/2021,202.38
5000907254,15/07/2021,73.07
5000907254,20/07/2021,188.95
5000907254,23/07/2021,59.71
5000907254,08/06/2021,134.38
5000907254,03/06/2021,222.63
5000907254,10/06/2021,159.59
5000907254,14/06/2021,227.75
5000907254,24/06/2021,65.66
5000907254,07/06/2021,92.43
5000907254,29/07/2021,50.18
5000907254,10/06/2021,147.88
5000907254,15/07/2021,122.43
5000907254,29/06/2021,78.02
5000907254,21/06/2021,135.59
5000907254,21/06/2021,173.85
5000907254,19/06/2021,118.25
5000907254,20/07/2021,180.31
5000907254,04/07/2021,109.54
5000907254,12/06/2021,43.16
5000907254,27/06/2021,195.04
5000900993,14/07/2021,214.09
5000900993,26/07/2021,63.95
5000900993,22/06/2021,82.61
5000900993,15/06/2021,178.06
5000900993,02/07/2021,239.71
5000900993,22/07/2021,223.74
5000900993,26/06/2021,90.24
5000900993,22/06/2021,132.92
5000900993,08/07/2021,146.75
5000900993,31/07/2021,236.47
5000900993,03/07/2021,198.07
5000900269,29/07/2021,183.29
5000900269,08/06/2021,201.17
5000900269,04/07/2021,97.53
5000900269,26/07/2021,47.48
5000900269,26/07/2021,72.55
5000900269,14/06/2021,142.68
5000900269,04/06/2021,109.68
5000900269,19/06/2021,81
5000900269,04/07/2021,19.19
5000900269,17/06/2021,119.26
5000900269,28/07/2021,82.15
5000900269,01/06/2021,33.4
5000900269,11/07/2021,29.5
5000900269,29/06/2021,172.79
5000900269,11/06/2021,155.09
5000900269,17/07/2021,36.23
5000900269,05/07/2021,30.76
5000900269,30/07/2021,184.7
5000900269,13/06/2021,23.64
5000900269,07/06/2021,52.85
5000898651,18/07/2021,105.06
5000898651,04/06/2021,162.21
5000898651,24/07/2021,111.28
5000898651,14/07/2021,180.84
5000898651,05/07/2021,154.88
5000898651,17/06/2021,125.52
5000898651,12/07/2021,170.99
5000898651,20/07/2021,162.77
5000898651,09/06/2021,118.1
5000898651,28/06/2021,144.33
5000898651,10/06/2021,64.67
5000898651,27/06/2021,97.35
5000898651,17/07/2021,234.7
5000898651,17/07/2021,111.78
5000898651,10/07/2021,185.21
5000898651,27/07/2021,238.58
5000897148,14/07/2021,176.25
5000897148,05/06/2021,53.91
5000897148,10/07/2021,81.44
5000897148,23/07/2021,25.33
5000897148,03/06/2021,187.73
5000897148,10/06/2021,65.28
5000897148,11/07/2021,86.27
5000897148,11/06/2021,57.89
5000897148,04/06/2021,172.36
5000897148,09/06/2021,165.29
5000897148,27/06/2021,127.52
5000897148,19/07/2021,57.11
5000897148,23/07/2021,100.43
5000897148,17/07/2021,17.31
5000897148,21/06/2021,80.88
5000897148,02/07/2021,13.75
5000897148,02/06/2021,184.75
5000897148,21/07/2021,113.84
5000897148,27/06/2021,136.05
5000897148,15/07/2021,156.51
5000897148,17/07/2021,34.51
5000897148,18/06/2021,12.39
5000895958,01/07/2021,20.9
5000895958,20/07/2021,87.88
5000895958,16/06/2021,204.9
5000895958,11/07/2021,80.89
5000895958,16/06/2021,152.44
5000895958,07/06/2021,32.18
5000895958,29/06/2021,31.71
5000895958,26/06/2021,208.49
5000895958,03/06/2021,101.83
5000895958,26/06/2021,200.15
5000895958,01/06/2021,23.95
5000895958,25/07/2021,188.85
5000895958,13/07/2021,27.43
5000895958,07/06/2021,61.38
5000895958,26/07/2021,72.46
5000895958,24/06/2021,123.67
5000895958,24/07/2021,69.18
5000895958,05/07/2021,21.98
5000895958,16/06/2021,162.81
5000895958,13/07/2021,89.45
5000895958,30/07/2021,122.74
5000895958,21/07/2021,134.07
5000895958,18/06/2021,203.83
5000895958,18/06/2021,199.07
5000895958,15/07/2021,70.98
5000895958,05/06/2021,123.68
5000894164,16/07/2021,123.35
5000894164,26/07/2021,19.2
5000894164,06/07/2021,57.4
5000894164,11/07/2021,34.27
5000894164,21/07/2021,18.62
5000894164,22/07/2021,5
5000894164,21/06/2021,123.94
5000894164,03/06/2021,106.41
5000894164,25/06/2021,131.71
5000894164,25/07/2021,147.93
5000894164,26/06/2021,35.95
5000894164,09/06/2021,45.48
5000894164,12/06/2021,75.82
5000894164,13/06/2021,50.16
5000894164,16/06/2021,101.99
5000894164,18/06/2021,49.13
5000894164,30/06/2021,5
5000894164,27/07/2021,77.02
5000894164,06/06/2021,148.44
5000894164,04/07/2021,5.64
5000894164,11/07/2021,8.36
5000892878,18/06/2021,70.54
5000892878,19/07/2021,168.13
5000892878,18/06/2021,122.43
5000892878,09/07/2021,212
5000892878,01/07/2021,51.03
5000892878,02/07/2021,218.4
5000892878,18/07/2021,47.16
5000892878,09/06/2021,199.7
5000892878,01/07/2021,65.1
5000892878,12/06/2021,172.82
5000892878,12/06/2021,205.36
5000892878,06/06/2021,182.8
5000892878,29/07/2021,103.48
5000892878,05/07/2021,59.43
5000892878,07/07/2021,67.17
5000892878,09/07/2021,119.53
5000892878,18/07/2021,181.12
5000892878,05/07/2021,214.62
5000892878,05/07/2021,46.46
5000892878,10/06/2021,196.88
5000892696,17/07/2021,148.57
5000892696,29/07/2021,168.63
5000892696,15/06/2021,186
5000892696,15/06/2021,217.24
5000892696,29/06/2021,36.29
5000892696,17/07/2021,121.48
5000892696,07/06/2021,68.82
5000892696,10/07/2021,204.84
5000892696,13/07/2021,144.87
5000892696,21/06/2021,80.86
5000892696,08/07/2021,35.19
5000892696,16/06/2021,192.17
5000892696,13/07/2021,200.64
5000892696,11/06/2021,124.64
5000892696,28/06/2021,173.97
5000892696,03/07/2021,56.37
5000892696,29/07/2021,214.43
5000892696,25/07/2021,137.93
5000892696,07/06/2021,161.12
5000892696,05/06/2021,68.95
5000889557,17/07/2021,11.91
5000889557,09/07/2021,127.17
5000889557,24/07/2021,156.59
5000889557,31/07/2021,68.08
5000889557,15/06/2021,136.9
5000889557,14/07/2021,8.08
5000889557,16/07/2021,16.45
5000889557,09/07/2021,94.37
5000889557,29/06/2021,59.88
5000889557,27/06/2021,68.14
5000889557,01/06/2021,106.54
5000889557,15/06/2021,2.46
5000889557,19/06/2021,124.93
5000889557,15/07/2021,72.42
5000889557,07/07/2021,142.71
5000889557,24/06/2021,80
5000889557,22/07/2021,27.56
5000889557,15/06/2021,149.66
5000889557,22/06/2021,194.49
5000889557,07/06/2021,145.31
5000889557,08/07/2021,124.35
5000889557,17/06/2021,126.02
5000889557,24/07/2021,157.91
5000889557,23/07/2021,42.6
5000889557,25/07/2021,150.65
5000889557,21/07/2021,113.41
5000889557,21/07/2021,43.88
5000882030,01/06/2021,200.48
5000882030,24/06/2021,101.27
5000882030,25/06/2021,190.23
5000882030,12/06/2021,177.53
5000882030,10/07/2021,59.73
5000882030,22/07/2021,89.92
5000882030,05/06/2021,45.35
5000882030,30/07/2021,50.71
5000882030,30/06/2021,152.67
5000882030,06/06/2021,200.49
5000882030,15/07/2021,106.51
5000882030,13/07/2021,168.46
5000882030,07/07/2021,47.79
5000882030,07/06/2021,28.44
5000882030,19/07/2021,117.06
5000882030,08/06/2021,141.55
5000882030,11/06/2021,34.17
5000882030,16/06/2021,207.5
5000882030,05/06/2021,143.51
5000882030,03/06/2021,79.37
5000882030,30/07/2021,194.85
5000882030,02/06/2021,64.75
5000882030,20/06/2021,43.37
5000882030,29/07/2021,127.13
5000882030,21/07/2021,56.54
5000877718,02/07/2021,94.16
5000877718,01/06/2021,68.21
5000877718,16/06/2021,217.76
5000877718,23/06/2021,146.33
5000877718,15/07/2021,66.68
5000877718,25/06/2021,242.9
5000877718,05/07/2021,195.52
5000877718,20/06/2021,128.71
5000877718,03/07/2021,217.54
5000877718,13/06/2021,181.11
5000877718,02/06/2021,112.71
5000877718,14/07/2021,238.09
5000877718,17/07/2021,204.29
5000877718,08/07/2021,75.57
5000877718,17/07/2021,201.12
5000877718,07/07/2021,181.7
5000877718,23/07/2021,186.56
5000877718,18/07/2021,212.67
5000877718,26/06/2021,55.06
5000876010,12/07/2021,192.08
5000876010,13/06/2021,50.57
5000876010,22/06/2021,90.87
5000876010,09/06/2021,162.26
5000876010,28/06/2021,31.94
5000876010,08/07/2021,37.42
5000876010,06/06/2021,31.37
5000876010,13/07/2021,46.34
5000876010,29/07/2021,33.3
5000876010,14/06/2021,78.81
5000876010,23/07/2021,87.62
5000876010,31/07/2021,85.41
5000876010,28/07/2021,80.37
5000876010,22/07/2021,104.93
5000876010,28/06/2021,186.79
5000876010,01/07/2021,13.32
5000876010,29/06/2021,128.68
5000876010,20/07/2021,175.98
5000876010,11/06/2021,49.3
5000876010,19/07/2021,186.66
5000876010,10/07/2021,58.92
5000875525,25/06/2021,167.5
5000875525,13/06/2021,112.01
5000875525,28/07/2021,61.86
5000875525,05/06/2021,208.15
5000875525,13/06/2021,100.26
5000875525,19/07/2021,60.94
5000875525,19/06/2021,231.92
5000875525,01/06/2021,206.05
5000875525,08/07/2021,48.58
5000875525,30/06/2021,224.31
5000875525,28/07/2021,114.45
5000875525,16/06/2021,202.46
5000875525,06/06/2021,87.35
5000875525,05/06/2021,181.87
5000875525,25/07/2021,202.38
5000875525,27/07/2021,145.93
5000875525,15/06/2021,129.35
5000875525,03/06/2021,122.17
5000875525,26/06/2021,234.25
5000875525,30/06/2021,98.34
5000875525,19/07/2021,223.92
5000875525,30/07/2021,73
5000875383,27/07/2021,72.48
5000875383,21/07/2021,164.48
5000875383,26/07/2021,59.94
5000875383,27/07/2021,158.98
5000875383,14/06/2021,16.86
5000875383,11/07/2021,93.4
5000875383,21/07/2021,52.94
5000875383,09/07/2021,15.12
5000875383,11/06/2021,39.16
5000875383,21/06/2021,26.74
5000875383,09/07/2021,171.06
5000875383,09/07/2021,96.59
5000875383,24/07/2021,187.09
5000875383,16/07/2021,95.1
5000873920,03/07/2021,157.72
5000873920,07/07/2021,132.85
5000873920,16/07/2021,165.62
5000873920,09/06/2021,16.51
5000873920,04/07/2021,55.14
5000873920,06/06/2021,51.81
5000873920,01/07/2021,144.57
5000873920,23/06/2021,42.38
5000873920,24/07/2021,114.32
5000873920,18/06/2021,34.3
5000873920,10/07/2021,49.95
5000873920,05/07/2021,39.02
5000873920,10/06/2021,48.58
5000873920,07/06/2021,127.98
5000873920,19/07/2021,31.21
5000873920,13/06/2021,178.43
5000873920,01/06/2021,90.56
5000873920,19/06/2021,127.92
5000873920,23/07/2021,189.54
5000873920,31/07/2021,165.3
5000873920,13/07/2021,57.76
5000873920,11/06/2021,197.56
5000871966,08/07/2021,106.77
5000871966,04/06/2021,154.14
5000871966,22/06/2021,8.86
5000871966,14/07/2021,25.59
5000871966,17/06/2021,188.48
5000871966,18/07/2021,70.01
5000871966,12/06/2021,118.66
5000871966,24/06/2021,56.03
5000871966,23/06/2021,181.8
5000871966,13/06/2021,16.81
5000871966,30/07/2021,134.75
5000871966,19/06/2021,128.99
5000871966,04/07/2021,133.57
5000871966,15/06/2021,162.38
5000871966,09/07/2021,103.71
5000871966,12/06/2021,139.46
5000871966,12/06/2021,188.72
5000871966,10/06/2021,19
5000871966,15/06/2021,115.28
5000871966,17/06/2021,72.6
5000871966,04/07/2021,2.41
5000871966,30/07/2021,121.74
5000871966,20/06/2021,172.44
5000871679,30/07/2021,108.6
5000871679,05/06/2021,5
5000871679,25/07/2021,17.77
5000871679,25/07/2021,94.05
5000871679,20/06/2021,1
5000871679,22/06/2021,117.85
5000871679,01/06/2021,18.32
5000871679,29/06/2021,61.88
5000871679,07/07/2021,66.51
5000871679,22/06/2021,100.39
5000871679,25/06/2021,51.15
5000871679,16/06/2021,122.34
5000871679,27/07/2021,56.25
5000871679,10/06/2021,64.66
5000871679,13/06/2021,184
5000871679,10/07/2021,125.53
5000871188,12/06/2021,119.48
5000871188,25/06/2021,197.52
5000871188,13/06/2021,169.02
5000871188,30/07/2021,96.55
5000871188,18/07/2021,277.84
5000871188,19/07/2021,229.34
5000871188,11/06/2021,184.66
5000871188,28/06/2021,86.39
5000871188,26/06/2021,271.12
5000871188,17/07/2021,120.18
5000871188,11/06/2021,90.78
5000871188,12/07/2021,179.46
5000871126,01/07/2021,50.38
5000871126,26/06/2021,176.59
5000871126,22/07/2021,35.65
5000871126,02/07/2021,108.48
5000871126,16/06/2021,46.62
5000871126,28/07/2021,24.92
5000871126,17/07/2021,90.95
5000871126,20/06/2021,161.12
5000871126,31/07/2021,150.98
5000871126,29/07/2021,119.16
5000871126,18/06/2021,46.97
5000871126,10/06/2021,182.19
5000871126,13/07/2021,154.03
5000871126,21/06/2021,149.86
5000871126,11/06/2021,60.68
5000871126,06/06/2021,128.09
5000871126,18/06/2021,126.82
5000871126,19/06/2021,119.65
5000869012,27/06/2021,79.04
5000869012,16/07/2021,180.17
5000869012,13/07/2021,217.05
5000869012,18/07/2021,124.38
5000869012,03/07/2021,91.64
5000869012,15/07/2021,161.55
5000869012,06/06/2021,140.78
5000869012,22/06/2021,173.65
5000869012,14/07/2021,167.33
5000869012,30/07/2021,201.78
5000869012,09/07/2021,78.62
5000869012,23/06/2021,219.54
5000869012,08/06/2021,111.88
5000869012,06/06/2021,181.58
5000869012,11/06/2021,208.46
5000869012,10/06/2021,39.35
5000869012,05/06/2021,125.27
5000869012,26/06/2021,234.75
5000869012,15/07/2021,175.78
5000869012,27/07/2021,75.64
5000869012,16/07/2021,114.79
5000869012,07/06/2021,66.97
5000869012,09/07/2021,42.84
5000869012,01/06/2021,123.6
5000869012,27/06/2021,181.58
5000869012,17/06/2021,222.4
5000869012,13/06/2021,84.53
5000868470,06/06/2021,43.75
5000868470,12/06/2021,40.14
5000868470,30/06/2021,105.41
5000868470,12/07/2021,44.77
5000868470,30/07/2021,97.13
5000868470,13/07/2021,102.82
5000868470,16/07/2021,49.66
5000868470,08/07/2021,36.24
5000868470,05/07/2021,88.36
5000868470,27/06/2021,10.31
5000868470,15/07/2021,11
5000868470,13/07/2021,178.18
5000868470,31/07/2021,143.97
5000868470,04/06/2021,184.25
5000868470,30/07/2021,10.46
5000868470,28/07/2021,98.6
5000868470,29/06/2021,4.24
5000868470,06/07/2021,119.39
5000868470,26/06/2021,32.14
5000868470,31/07/2021,54.75
5000867141,12/06/2021,79.02
5000867141,05/06/2021,179.92
5000867141,29/06/2021,48.56
5000867141,08/07/2021,157.78
5000867141,06/06/2021,152.31
5000867141,30/06/2021,111.94
5000867141,18/07/2021,109.94
5000867141,20/06/2021,62.47
5000867141,17/06/2021,157.09
5000867141,07/07/2021,58.41
5000867141,03/07/2021,161.04
5000867141,04/07/2021,4.5
5000867141,14/07/2021,127.02
5000867141,26/07/2021,125.31
5000867141,17/07/2021,106.79
5000867141,23/06/2021,169.93
5000867141,05/07/2021,83.96
5000867141,02/07/2021,146.21
5000867141,08/07/2021,32.5
5000867141,25/07/2021,40.64
5000867141,24/07/2021,15.8
5000867141,26/06/2021,37.09
5000867141,18/07/2021,19.01
5000867141,26/06/2021,160.43
5000867141,03/07/2021,104.24
5000866160,02/07/2021,2.45
5000866160,11/07/2021,46.39
5000866160,01/06/2021,84.79
5000866160,20/07/2021,191.68
5000866160,25/07/2021,84.18
5000866160,24/06/2021,53.23
5000866160,29/06/2021,136.15
5000866160,26/07/2021,195.05
5000866160,14/06/2021,176.99
5000866160,12/06/2021,134.9
5000866160,01/06/2021,59.57
5000866160,05/07/2021,4.76
5000866160,11/07/2021,169.82
5000866160,17/06/2021,20.49
5000866160,20/06/2021,145.21
5000866160,07/07/2021,82.99
5000866160,12/07/2021,164.2
5000866160,28/06/2021,156.93
5000866067,30/07/2021,151.61
5000866067,17/07/2021,207.7
5000866067,25/06/2021,135.13
5000866067,09/06/2021,176.99
5000866067,30/07/2021,235.94
5000866067,07/06/2021,67.04
5000866067,01/06/2021,170.69
5000866067,10/06/2021,212.3
5000866067,24/07/2021,226.57
5000866067,21/06/2021,242.56
5000866067,01/07/2021,48.01
5000866067,01/07/2021,139.1
5000866067,31/07/2021,92
5000866067,13/07/2021,60.96
5000866067,01/07/2021,151.62
5000866067,06/07/2021,153.1
5000866067,31/07/2021,109.22
5000864313,18/07/2021,99.4
5000864313,24/06/2021,139.68
5000864313,22/06/2021,54.47
5000864313,03/07/2021,188.7
5000864313,15/06/2021,46.77
5000864313,07/06/2021,204.46
5000864313,13/07/2021,55.27
5000864313,22/06/2021,97.73
5000864313,16/06/2021,217.22
5000864313,26/07/2021,151.87
5000864313,11/07/2021,33.76
5000864313,30/07/2021,115.41
5000864313,18/07/2021,132.31
5000864313,24/06/2021,118.48
5000864313,24/06/2021,109.41
5000864313,08/07/2021,121.01
5000864313,06/06/2021,144.25
5000864313,08/06/2021,195.33
5000864313,27/06/2021,22.9
5000864313,07/06/2021,184.91
5000864313,20/07/2021,84.81
5000864313,13/07/2021,41.16
5000864313,01/06/2021,215
5000864313,08/06/2021,212.75
5000864258,03/07/2021,65.79
5000864258,13/06/2021,140.81
5000864258,20/06/2021,91.5
5000864258,05/07/2021,101.96
5000864258,03/07/2021,8.23
5000864258,23/06/2021,202.09
5000864258,22/07/2021,101.33
5000864258,30/06/2021,19.82
5000864258,12/07/2021,110.26
5000864258,31/07/2021,88.98
5000864258,23/07/2021,40.35
5000864258,18/06/2021,177.92
5000864258,21/06/2021,110.55
5000864258,19/07/2021,63.82
5000864258,03/06/2021,45.26
5000864258,11/06/2021,123.86
5000864258,28/06/2021,32.15
5000864258,21/07/2021,188.34
5000864258,17/06/2021,47.51
5000864258,16/07/2021,79.63
5000864258,10/06/2021,42.55
5000864258,22/07/2021,127.98
5000861375,03/07/2021,154.09
5000861375,15/06/2021,127.02
5000861375,25/07/2021,220.02
5000861375,20/07/2021,124.72
5000861375,06/07/2021,198.71
5000861375,04/06/2021,187.63
5000861375,22/07/2021,176.33
5000861375,29/06/2021,133.08
5000861375,06/07/2021,97.22
5000861375,06/06/2021,141.7
5000861375,22/07/2021,189.88
5000861375,07/06/2021,106.31
5000861375,07/06/2021,43.59
5000861375,27/07/2021,198.57
5000861375,16/06/2021,135.25
5000861375,06/07/2021,222.25
5000861375,18/07/2021,62.24
5000861375,13/07/2021,51.51
5000861375,15/06/2021,29.8
5000860211,04/06/2021,227.68
5000860211,24/07/2021,49.01
5000860211,11/07/2021,196.99
5000860211,31/07/2021,69.97
5000860211,02/06/2021,86.32
5000860211,17/07/2021,171.06
5000860211,04/06/2021,118.4
5000860211,14/07/2021,124.25
5000860211,21/07/2021,43.67
5000860211,27/07/2021,43.73
5000860211,25/07/2021,140.57
5000860211,16/07/2021,80.16
5000860211,12/07/2021,112.71
5000859871,20/06/2021,188.29
5000859871,29/07/2021,194.86
5000859871,21/06/2021,36.09
5000859871,03/06/2021,107.2
5000859871,17/07/2021,160.8
5000859871,30/07/2021,76.22
5000859871,26/06/2021,104.63
5000859871,20/06/2021,173.56
5000859871,30/06/2021,215.36
5000859871,23/06/2021,155.6
5000859871,23/07/2021,187.81
5000859871,27/07/2021,115.63
5000859871,04/06/2021,206.59
5000859871,23/06/2021,56.51
5000859871,15/07/2021,193.11
5000859871,27/07/2021,145.34
5000859871,05/07/2021,213.82
5000859871,18/07/2021,213.13
5000859871,07/06/2021,54.78
5000859871,10/07/2021,162.67
5000859871,27/06/2021,175.25
5000859871,13/06/2021,195.37
5000858562,07/07/2021,139.1
5000858562,27/06/2021,79.7
5000858562,06/06/2021,30.42
5000858562,30/07/2021,64.63
5000858562,20/07/2021,89.42
5000858562,04/06/2021,5
5000858562,29/06/2021,179.05
5000858562,27/07/2021,14.06
5000858562,11/06/2021,100
5000858562,15/06/2021,5
5000858562,26/06/2021,75.5
5000858562,19/06/2021,5
5000858562,08/07/2021,74.9
5000858562,10/06/2021,180.35
5000858562,08/07/2021,35.22
5000858562,17/06/2021,113.51
5000858562,17/07/2021,178.52
5000858562,22/07/2021,179.25
5000858562,28/07/2021,164.52
5000857921,28/07/2021,77.99
5000857921,17/06/2021,182.2
5000857921,08/07/2021,22.14
5000857921,28/07/2021,191.06
5000857921,14/07/2021,52.84
5000857921,03/06/2021,83.78
5000857921,14/07/2021,10.99
5000857921,13/07/2021,162.57
5000857921,25/07/2021,123.93
5000857921,24/07/2021,44.51
5000857921,25/06/2021,155.57
5000857921,26/06/2021,22.12
5000857921,22/06/2021,184.04
5000857921,07/06/2021,73.31
5000857921,05/06/2021,173.91
5000857921,11/06/2021,119.84
5000857921,29/06/2021,29.2
5000857921,26/06/2021,57.58
5000857803,26/06/2021,137.02
5000857803,26/07/2021,76.36
5000857803,20/07/2021,117.76
5000857803,09/07/2021,180.59
5000857803,29/07/2021,93.2
